# audited Stellar commit
bd0f4540b2496a57314e4e29bc6fcf8ff691b60f
# audited Xaman commit
01e2538b08efa2c960233911fad02633f31ce6cd
area	path	classification	stellar_blob	xaman_blob	evidence	handling
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageEncryptionMigration.imageset/Contents.json	Xaman inherited	a295dddcfc184fa2149d73a0f26271fe1f4d3562	a295dddcfc184fa2149d73a0f26271fe1f4d3562	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageEncryptionMigration.imageset/image_encryption_migration@1x.png	Xaman inherited	5b17bd6308622911562a63a308fe286831e0f3e8	5b17bd6308622911562a63a308fe286831e0f3e8	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageEncryptionMigration.imageset/image_encryption_migration@2x.png	Xaman inherited	0edeacdebade24775555e5e5d9c782d2e138883d	0edeacdebade24775555e5e5d9c782d2e138883d	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageEncryptionMigration.imageset/image_encryption_migration@3x.png	Xaman inherited	810a56d8180130b6fe5e27a194696bea88fcb1ec	810a56d8180130b6fe5e27a194696bea88fcb1ec	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageFirstAccount.imageset/Contents.json	Xaman inherited	a55376449d6939942c0b7bd08698969bc974f58f	a55376449d6939942c0b7bd08698969bc974f58f	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageFirstAccount.imageset/icon-firstaccount.png	Stellar modified derivative	aa7aacefa2f17ad379e14da3b26c252054426bb1	de89b168bd3379120d550345caad866da8329dbe	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageFirstAccount.imageset/icon-firstaccount@2x.png	Stellar modified derivative	54dfab69af007712013034bb974abd5999855ec4	7adaf764e9d28fa71bfaf47a69dbfaa369709f12	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageFirstAccount.imageset/icon-firstaccount@3x.png	Stellar modified derivative	f3eb3790289ee055b8e9ec50486ca80e800ed200	962c0e8d80a095e08aa77b5e71d0c3fe138a4091	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageFirstAccountLight.imageset/Contents.json	Xaman inherited	a94f1a23338285dff74acd92d5db37fdb332a346	a94f1a23338285dff74acd92d5db37fdb332a346	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageFirstAccountLight.imageset/image_first_account_light.png	Stellar modified derivative	0a7909be80f552c23ed4eaf1a700f231afb6f923	de89b168bd3379120d550345caad866da8329dbe	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageFirstAccountLight.imageset/image_first_account_light@2x.png	Stellar modified derivative	27201c344ce9c3eb3c0020b5500dfb93016d54a2	7adaf764e9d28fa71bfaf47a69dbfaa369709f12	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageFirstAccountLight.imageset/image_first_account_light@3x.png	Stellar modified derivative	73f89b3eb2263ed6a438b0407ddbbbdcbed4485f	962c0e8d80a095e08aa77b5e71d0c3fe138a4091	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageManageAccounts.imageset/Contents.json	Xaman inherited	a03a4098f65e242072b1a37535145e9f667f3403	a03a4098f65e242072b1a37535145e9f667f3403	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageManageAccounts.imageset/icon-manageaccounts.png	Stellar modified derivative	31d3557547e4222350c20b1d65ae55bb730d9804	de89b168bd3379120d550345caad866da8329dbe	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageManageAccounts.imageset/icon-manageaccounts@2x.png	Stellar modified derivative	9f0273903f1f807e5fb75ed32a05ae050ac8cc71	7adaf764e9d28fa71bfaf47a69dbfaa369709f12	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageManageAccounts.imageset/icon-manageaccounts@3x.png	Stellar modified derivative	d762f780e64875bb60ffc015bbe9fb3d644a125f	962c0e8d80a095e08aa77b5e71d0c3fe138a4091	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageManageAccountsLight.imageset/Contents.json	Xaman inherited	cf4434765cf8fdae0ded91d0a0ef8c7826d77616	cf4434765cf8fdae0ded91d0a0ef8c7826d77616	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageManageAccountsLight.imageset/image_manage_accounts_light.png	Stellar modified derivative	032c2db8f7f65f291d2d5f535ab48650ff26d085	de89b168bd3379120d550345caad866da8329dbe	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageManageAccountsLight.imageset/image_manage_accounts_light@2x.png	Stellar modified derivative	fe763927881e7a456bcf81d148a01628879a846f	7adaf764e9d28fa71bfaf47a69dbfaa369709f12	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageManageAccountsLight.imageset/image_manage_accounts_light@3x.png	Stellar modified derivative	100a77b32ff72c0862b37bf4825e14f1beaab9b3	962c0e8d80a095e08aa77b5e71d0c3fe138a4091	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNewAccount.imageset/Contents.json	Xaman inherited	9e40b706a7d7eb2b3c76a9515d1db6576a055fe7	9e40b706a7d7eb2b3c76a9515d1db6576a055fe7	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNewAccount.imageset/icon-newaccount.png	Stellar modified derivative	4164c8e5973ea30a1fdfe8ea454da5da84230dd3	6c97f576415b0e125526b3fbd86f829a7350eaf3	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNewAccount.imageset/icon-newaccount@2x.png	Stellar modified derivative	8d583d3dda89bf609d947bd1c89f32409fb7af0e	a9da2f9f74cffae07a1dacf5e392b164f9a07bfa	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNewAccount.imageset/icon-newaccount@3x.png	Stellar modified derivative	44fdb4b578282b0bcf365a1a4d444eba97781432	9efc173e9096e87fcb186a68afaae6fe0f008698	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNewAccountLight.imageset/Contents.json	Xaman inherited	6b94dc05261330d973713467799e7177a34da185	6b94dc05261330d973713467799e7177a34da185	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNewAccountLight.imageset/image_new_account_light.png	Stellar modified derivative	6e5a38b951ba59dad6f07a72aa7e6ecca2cf7365	6c97f576415b0e125526b3fbd86f829a7350eaf3	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNewAccountLight.imageset/image_new_account_light@2x.png	Stellar modified derivative	16c4a77e459eb5eb019e966870281f255cc1719f	a9da2f9f74cffae07a1dacf5e392b164f9a07bfa	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNewAccountLight.imageset/image_new_account_light@3x.png	Stellar modified derivative	9368d8ee0dde967ece1e73d41a79faa012852c45	9efc173e9096e87fcb186a68afaae6fe0f008698	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNoContacts.imageset/Contents.json	Xaman inherited	e7228f323d3f145bdf17fe564f3a488ea9607fcc	e7228f323d3f145bdf17fe564f3a488ea9607fcc	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNoContacts.imageset/icon-contacts.png	Stellar modified derivative	6713778732da56c567e8cf65b554054d3d5b894f	ae522bc1b67dc2abae36358def7ba934f3b325bd	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNoContacts.imageset/icon-contacts@2x.png	Stellar modified derivative	02b35a2c7225a85c228e94383ab28c28f7c57d70	e1e6496a2eb8b902d4a93f472c70f3873b8de52b	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNoContacts.imageset/icon-contacts@3x.png	Stellar modified derivative	5e4fa370b42b2250f9d64d842dd4a32e70df5329	6b57a5343b4f7b85a39d123f553c730fc0135f49	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNoContactsLight.imageset/Contents.json	Xaman inherited	11179c72755e563e7ce4ce70c763c49c4c15d5e6	11179c72755e563e7ce4ce70c763c49c4c15d5e6	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNoContactsLight.imageset/image_no_contacts_light.png	Stellar modified derivative	88b32fc3444b28f78a022b8287b9be3b94fff15c	ae522bc1b67dc2abae36358def7ba934f3b325bd	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNoContactsLight.imageset/image_no_contacts_light@2x.png	Stellar modified derivative	94225b642998a64b6f19050bd316e29875f985a6	e1e6496a2eb8b902d4a93f472c70f3873b8de52b	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNoContactsLight.imageset/image_no_contacts_light@3x.png	Stellar modified derivative	aefd318bcbee9dfcda95fb9726968d59fc2cee47	6b57a5343b4f7b85a39d123f553c730fc0135f49	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNoEvents.imageset/Contents.json	Xaman inherited	0802837be990412c0e33e5eb4befe17fe0b60a5a	0802837be990412c0e33e5eb4befe17fe0b60a5a	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNoEvents.imageset/icon-noevents.png	Stellar modified derivative	86f340def0c74d0a83f836e4dc744fe9ffb77e50	ae522bc1b67dc2abae36358def7ba934f3b325bd	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNoEvents.imageset/icon-noevents@2x.png	Stellar modified derivative	3be3ef99782751a56e0a2ce2f59d633afd021a8a	e1e6496a2eb8b902d4a93f472c70f3873b8de52b	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNoEvents.imageset/icon-noevents@3x.png	Stellar modified derivative	e8c7274f91f7c33a436f2252785fe47950ea7fc7	6b57a5343b4f7b85a39d123f553c730fc0135f49	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNoEventsLight.imageset/Contents.json	Xaman inherited	3c5da014c0c36e4a57ef1f34e70f55689fcd61c5	3c5da014c0c36e4a57ef1f34e70f55689fcd61c5	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNoEventsLight.imageset/image_no_events_light.png	Stellar modified derivative	8262381bec14f734fb0746c757046fb675d34213	ae522bc1b67dc2abae36358def7ba934f3b325bd	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNoEventsLight.imageset/image_no_events_light@2x.png	Stellar modified derivative	2f53adb038b483828cbc702e6bd9009448c30a07	e1e6496a2eb8b902d4a93f472c70f3873b8de52b	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNoEventsLight.imageset/image_no_events_light@3x.png	Stellar modified derivative	0581b29866aac79bafc1a3bbbc3930981782b27d	6b57a5343b4f7b85a39d123f553c730fc0135f49	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNotifications.imageset/Contents.json	Xaman inherited	a5c559d5b053f6e6c397cce6888d84181d741f9c	a5c559d5b053f6e6c397cce6888d84181d741f9c	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNotifications.imageset/icon-notifications.png	Stellar modified derivative	ea545fe28972d77280e0b2bcd2876ea22c631ffe	de89b168bd3379120d550345caad866da8329dbe	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Graphics/ImageNotifications.imageset/icon-notifications@2x.png	Stellar modified derivative	d0c3abb90e5dea0636db646bbbc3364e7f4d1ec4	7adaf764e9d28fa71bfaf47a69dbfaa369709f12	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
